pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
35,Ontario,Ontario,2020-03-16,145,0,1.0,145,10178.0,,,699.0,42,40.78,1.0,0.01,0.0,0.69,1717.0,,99.31,144.0,0.99,,,,,,,,,,,,
24,Quebec,Québec,2020-03-16,39,0,0.0,39,3129.0,,,369.0,15,62.5,0.46,0.0,0.0,0.0,792.0,,100.0,39.0,0.46,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-03-16,0,1,0.0,1,161.0,,,309.0,0,0.0,0.19,0.0,0.0,0.0,99.0,,100.0,1.0,0.19,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2020-03-16,1,5,0.0,6,143.0,,,184.0,4,200.0,0.77,0.0,0.0,0.0,61.0,,100.0,6.0,0.77,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-03-16,0,3,0.0,3,1075.0,,,1107.0,3,0.0,0.31,0.0,0.0,0.0,594.0,,100.0,3.0,0.31,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-03-16,1,0,0.0,1,6.0,,,38.0,0,0.0,0.64,0.0,0.0,0.0,0.0,,100.0,1.0,0.64,,,,,,,,,,,,
60,Yukon,Yukon,2020-03-16,0,0,0.0,0,0.0,,,,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-03-16,0,0,0.0,0,138.0,,,3079.0,0,0.0,0.0,0.0,0.0,,62.0,,,,0.0,,,,,,,,,,,,
62,Nunavut,Nunavut,2020-03-16,0,0,0.0,0,7.0,,,181.0,0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2020-03-16,4,0,0.0,4,29.0,,,,0,0.0,,,0.0,0.0,0.0,,100.0,4.0,,,,,,,,,,,,,
1,Canada,Canada,2020-03-16,324,17,5.0,341,37730.0,,,1004.0,88,34.78,0.91,0.01,3.0,1.47,12753.0,,98.53,336.0,0.89,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,2020-03-17,103,0,7.0,103,11612.0,,,2290.0,30,41.1,2.03,0.14,3.0,6.8,1686.0,,93.2,96.0,1.89,,,,,,,,,,,,
48,Alberta,Alberta,2020-03-17,74,0,0.0,74,11487.0,,,2628.0,18,32.14,1.69,0.0,0.0,0.0,1249.0,,100.0,74.0,1.69,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,2020-03-17,2,5,0.0,7,1066.0,,,908.0,1,16.67,0.6,0.0,0.0,0.0,185.0,,100.0,7.0,0.6,,,,,,,,,,,,
46,Manitoba,Manitoba,2020-03-17,7,0,0.0,7,2216.0,,,1618.0,0,0.0,0.51,0.0,0.0,0.0,368.0,,100.0,7.0,0.51,,,,,,,,,,,,
35,Ontario,Ontario,2020-03-17,177,0,1.0,177,11167.0,,,767.0,32,22.07,1.22,0.01,0.0,0.56,989.0,,99.44,176.0,1.21,,,,,,,,,,,,
24,Quebec,Québec,2020-03-17,50,0,0.0,50,4870.0,,,574.0,11,28.21,0.59,0.0,0.0,0.0,1741.0,,100.0,50.0,0.59,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-03-17,0,1,0.0,1,161.0,,,309.0,0,0.0,0.19,0.0,0.0,0.0,0.0,,100.0,1.0,0.19,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2020-03-17,2,5,0.0,7,295.0,,,380.0,1,16.67,0.9,0.0,0.0,0.0,152.0,,100.0,7.0,0.9,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-03-17,0,5,0.0,5,1075.0,,,1107.0,2,66.67,0.51,0.0,0.0,0.0,0.0,,100.0,5.0,0.51,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-03-17,1,0,0.0,1,75.0,,,478.0,0,0.0,0.64,0.0,0.0,0.0,69.0,,100.0,1.0,0.64,,,,,,,,,,,,
60,Yukon,Yukon,2020-03-17,0,0,0.0,0,0.0,,,,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-03-17,0,0,0.0,0,145.0,,,3235.0,0,0.0,0.0,0.0,0.0,,7.0,,,,0.0,,,,,,,,,,,,
62,Nunavut,Nunavut,2020-03-17,0,0,0.0,0,7.0,,,181.0,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2020-03-17,8,0,0.0,8,29.0,,,,4,100.0,,,0.0,0.0,0.0,,100.0,8.0,,,,,,,,,,,,,
1,Canada,Canada,2020-03-17,424,16,8.0,440,44176.0,,,1175.0,99,29.03,1.17,0.02,3.0,1.82,6446.0,,98.18,432.0,1.15,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,2020-03-18,186,0,7.0,186,13388.0,,,2640.0,83,80.58,3.67,0.14,0.0,3.76,1776.0,,96.24,179.0,3.53,,,,,,,,,,,,
48,Alberta,Alberta,2020-03-18,97,0,0.0,97,13686.0,,,3131.0,23,31.08,2.22,0.0,0.0,0.0,2199.0,,100.0,97.0,2.22,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,2020-03-18,2,6,0.0,8,1910.0,,,1626.0,1,14.29,0.68,0.0,0.0,0.0,844.0,,100.0,8.0,0.68,,,,,,,,,,,,
46,Manitoba,Manitoba,2020-03-18,8,7,0.0,15,2739.0,,,2000.0,8,114.29,1.1,0.0,0.0,0.0,523.0,,100.0,15.0,1.1,,,,,,,,,,,,
35,Ontario,Ontario,2020-03-18,189,0,1.0,189,13869.0,,,952.0,12,6.78,1.3,0.01,0.0,0.53,2702.0,,99.47,188.0,1.29,,,,,,,,,,,,
24,Quebec,Québec,2020-03-18,74,0,1.0,74,5880.0,,,693.0,24,48.0,0.87,0.01,1.0,1.35,1010.0,,98.65,73.0,0.86,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-03-18,0,3,0.0,3,161.0,,,309.0,2,200.0,0.58,0.0,0.0,0.0,0.0,,100.0,3.0,0.58,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2020-03-18,2,6,0.0,8,408.0,,,525.0,1,14.29,1.03,0.0,0.0,0.0,113.0,,100.0,8.0,1.03,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-03-18,1,6,0.0,7,1278.0,,,1316.0,2,40.0,0.72,0.0,0.0,0.0,203.0,,100.0,7.0,0.72,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-03-18,1,0,0.0,1,75.0,,,478.0,0,0.0,0.64,0.0,0.0,0.0,0.0,,100.0,1.0,0.64,,,,,,,,,,,,
60,Yukon,Yukon,2020-03-18,0,0,0.0,0,0.0,,,,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-03-18,0,0,0.0,0,145.0,,,3235.0,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
62,Nunavut,Nunavut,2020-03-18,0,0,0.0,0,7.0,,,181.0,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2020-03-18,9,0,0.0,9,29.0,,,,1,12.5,,,0.0,0.0,0.0,,100.0,9.0,,,,,,,,,,,,,
1,Canada,Canada,2020-03-18,569,28,9.0,597,53546.0,,,1425.0,157,35.68,1.59,0.02,1.0,1.51,9370.0,,98.49,588.0,1.56,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,2020-03-19,271,0,8.0,271,16382.0,,,3230.0,85,45.7,5.34,0.16,1.0,2.95,2994.0,,97.05,263.0,5.19,,,,,,,,,,,,
48,Alberta,Alberta,2020-03-19,146,0,1.0,146,16507.0,,,3776.0,49,50.52,3.34,0.02,1.0,0.68,2821.0,,99.32,145.0,3.32,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,2020-03-19,8,12,0.0,20,1910.0,,,1626.0,12,150.0,1.7,0.0,0.0,0.0,0.0,,100.0,20.0,1.7,,,,,,,,,,,,
46,Manitoba,Manitoba,2020-03-19,17,0,0.0,17,3189.0,,,2329.0,2,13.33,1.24,0.0,0.0,0.0,450.0,,100.0,17.0,1.24,,,,,,,,,,,,
35,Ontario,Ontario,2020-03-19,258,0,2.0,258,18488.0,,,1269.0,69,36.51,1.77,0.01,1.0,0.78,4619.0,,99.22,256.0,1.76,,,,,,,,,,,,
24,Quebec,Québec,2020-03-19,121,0,1.0,121,6757.0,,,796.0,47,63.51,1.43,0.01,0.0,0.83,877.0,,99.17,120.0,1.41,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-03-19,1,2,0.0,3,267.0,,,512.0,0,0.0,0.58,0.0,0.0,0.0,106.0,,100.0,3.0,0.58,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2020-03-19,7,4,0.0,11,527.0,,,678.0,3,37.5,1.42,0.0,0.0,0.0,119.0,,100.0,11.0,1.42,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-03-19,5,9,0.0,14,1520.0,,,1565.0,7,100.0,1.44,0.0,0.0,0.0,242.0,,100.0,14.0,1.44,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-03-19,2,0,0.0,2,75.0,,,478.0,1,100.0,1.27,0.0,0.0,0.0,0.0,,100.0,2.0,1.27,,,,,,,,,,,,
60,Yukon,Yukon,2020-03-19,0,0,0.0,0,0.0,,,,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-03-19,0,0,0.0,0,221.0,,,4930.0,0,0.0,0.0,0.0,0.0,,76.0,,,,0.0,,,,,,,,,,,,
62,Nunavut,Nunavut,2020-03-19,0,0,0.0,0,8.0,,,206.0,0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2020-03-19,10,0,0.0,10,29.0,,,,1,11.11,,,0.0,0.0,0.0,,100.0,10.0,,,,,,,,,,,,,
1,Canada,Canada,2020-03-19,846,27,12.0,873,65851.0,,,1752.0,276,46.23,2.32,0.03,3.0,1.37,12305.0,,98.63,861.0,2.29,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,2020-03-20,271,0,9.0,271,18792.0,,,3706.0,0,0.0,5.34,0.18,1.0,3.32,2410.0,,96.68,262.0,5.17,,,,,,,,,,,,
48,Alberta,Alberta,2020-03-20,195,0,1.0,195,19782.0,,,4525.0,49,33.56,4.46,0.02,0.0,0.51,3275.0,,99.49,194.0,4.44,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,2020-03-20,8,18,0.0,26,1910.0,,,1626.0,6,30.0,2.21,0.0,0.0,0.0,0.0,,100.0,26.0,2.21,,,,,,,,,,,,
46,Manitoba,Manitoba,2020-03-20,17,0,0.0,17,3367.0,,,2459.0,0,0.0,1.24,0.0,0.0,0.0,178.0,,100.0,17.0,1.24,,,,,,,,,,,,
35,Ontario,Ontario,2020-03-20,311,0,2.0,311,21499.0,,,1476.0,53,20.54,2.14,0.01,0.0,0.64,3011.0,,99.36,309.0,2.12,,,,,,,,,,,,
24,Quebec,Québec,2020-03-20,139,0,1.0,139,8539.0,,,1006.0,18,14.88,1.64,0.01,0.0,0.72,1782.0,,99.28,138.0,1.63,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-03-20,3,1,0.0,4,287.0,,,550.0,1,33.33,0.77,0.0,0.0,0.0,20.0,,100.0,4.0,0.77,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2020-03-20,7,4,0.0,11,640.0,,,824.0,0,0.0,1.42,0.0,0.0,0.0,113.0,,100.0,11.0,1.42,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-03-20,5,10,0.0,15,1647.0,,,1695.0,1,7.14,1.54,0.0,0.0,0.0,127.0,,100.0,15.0,1.54,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-03-20,2,0,0.0,2,75.0,,,478.0,0,0.0,1.27,0.0,0.0,0.0,0.0,,100.0,2.0,1.27,,,,,,,,,,,,
60,Yukon,Yukon,2020-03-20,0,0,0.0,0,0.0,,,,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-03-20,0,0,0.0,0,268.0,,,5979.0,0,0.0,0.0,0.0,0.0,,47.0,,,,0.0,,,,,,,,,,,,
62,Nunavut,Nunavut,2020-03-20,0,0,0.0,0,8.0,,,206.0,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2020-03-20,13,0,0.0,13,29.0,,,,3,30.0,,,0.0,0.0,0.0,,100.0,13.0,,,,,,,,,,,,,
1,Canada,Canada,2020-03-20,971,33,13.0,1004,76814.0,,,2044.0,131,15.01,2.67,0.03,1.0,1.29,10963.0,,98.71,991.0,2.64,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,2020-03-21,424,0,10.0,424,20417.0,,,4026.0,153,56.46,8.36,0.2,1.0,2.36,1625.0,,97.64,414.0,8.16,,,,,,,,,,,,
48,Alberta,Alberta,2020-03-21,226,0,1.0,226,23060.0,,,5275.0,31,15.9,5.17,0.02,0.0,0.44,3278.0,,99.56,225.0,5.15,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,2020-03-21,25,19,0.0,44,3807.0,,,3241.0,18,69.23,3.75,0.0,0.0,0.0,1897.0,,100.0,44.0,3.75,,,,,,,,,,,,
46,Manitoba,Manitoba,2020-03-21,11,8,0.0,19,3668.0,,,2678.0,2,11.76,1.39,0.0,0.0,0.0,301.0,,100.0,19.0,1.39,,,,,,,,,,,,
35,Ontario,Ontario,2020-03-21,377,0,3.0,377,25470.0,,,1749.0,66,21.22,2.59,0.02,1.0,0.8,3971.0,,99.2,374.0,2.57,,,,,,,,,,,,
24,Quebec,Québec,2020-03-21,202,19,4.0,221,8539.0,,,1006.0,82,58.99,2.6,0.05,3.0,1.81,0.0,,98.19,217.0,2.56,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-03-21,3,3,0.0,6,299.0,,,573.0,2,50.0,1.15,0.0,0.0,0.0,12.0,,100.0,6.0,1.15,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2020-03-21,9,8,0.0,17,865.0,,,1114.0,6,54.55,2.19,0.0,0.0,0.0,225.0,,100.0,17.0,2.19,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-03-21,9,12,0.0,21,1956.0,,,2014.0,6,40.0,2.16,0.0,0.0,0.0,309.0,,100.0,21.0,2.16,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-03-21,2,0,0.0,2,75.0,,,478.0,0,0.0,1.27,0.0,0.0,0.0,0.0,,100.0,2.0,1.27,,,,,,,,,,,,
60,Yukon,Yukon,2020-03-21,0,0,0.0,0,416.0,,,10183.0,0,0.0,0.0,0.0,0.0,,416.0,,,,0.0,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-03-21,1,0,0.0,1,301.0,,,6715.0,1,0.0,2.23,0.0,0.0,0.0,33.0,,100.0,1.0,2.23,,,,,,,,,,,,
62,Nunavut,Nunavut,2020-03-21,0,0,0.0,0,10.0,,,258.0,0,0.0,0.0,0.0,0.0,,2.0,,,,0.0,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2020-03-21,13,0,0.0,13,29.0,,,,0,0.0,,,0.0,0.0,0.0,,100.0,13.0,,,,,,,,,,,,,
1,Canada,Canada,2020-03-21,1302,69,18.0,1371,88883.0,,,2365.0,367,36.55,3.65,0.05,5.0,1.31,12069.0,,98.69,1353.0,3.6,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,2020-03-22,424,0,10.0,424,22135.0,,,4365.0,0,0.0,8.36,0.2,0.0,2.36,1718.0,,97.64,414.0,8.16,,,,,,,,,,,,
48,Alberta,Alberta,2020-03-22,259,0,1.0,259,26999.0,,,6176.0,33,14.6,5.92,0.02,0.0,0.39,3939.0,,99.61,258.0,5.9,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,2020-03-22,33,19,0.0,52,4407.0,,,3752.0,8,18.18,4.43,0.0,0.0,0.0,600.0,,100.0,52.0,4.43,,,,,,,,,,,,
46,Manitoba,Manitoba,2020-03-22,11,8,0.0,19,3936.0,,,2874.0,0,0.0,1.39,0.0,0.0,0.0,268.0,,100.0,19.0,1.39,,,,,,,,,,,,
35,Ontario,Ontario,2020-03-22,425,0,5.0,425,28570.0,,,1961.0,48,12.73,2.92,0.03,2.0,1.18,3100.0,,98.82,420.0,2.88,,,,,,,,,,,,
24,Quebec,Québec,2020-03-22,221,0,4.0,221,8539.0,,,1006.0,0,0.0,2.6,0.05,0.0,1.81,0.0,,98.19,217.0,2.56,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-03-22,3,6,0.0,9,299.0,,,573.0,3,50.0,1.73,0.0,0.0,0.0,0.0,,100.0,9.0,1.73,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2020-03-22,9,8,0.0,17,924.0,,,1189.0,0,0.0,2.19,0.0,0.0,0.0,59.0,,100.0,17.0,2.19,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-03-22,28,0,0.0,28,2210.0,,,2275.0,7,33.33,2.88,0.0,0.0,0.0,254.0,,100.0,28.0,2.88,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-03-22,3,0,0.0,3,75.0,,,478.0,1,50.0,1.91,0.0,0.0,0.0,0.0,,100.0,3.0,1.91,,,,,,,,,,,,
60,Yukon,Yukon,2020-03-22,0,0,0.0,0,416.0,,,10183.0,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-03-22,1,0,0.0,1,301.0,,,6715.0,0,0.0,2.23,0.0,0.0,0.0,0.0,,100.0,1.0,2.23,,,,,,,,,,,,
62,Nunavut,Nunavut,2020-03-22,0,0,0.0,0,13.0,,,335.0,0,0.0,0.0,0.0,0.0,,3.0,,,,0.0,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2020-03-22,13,0,0.0,13,29.0,,,,0,0.0,,,0.0,0.0,0.0,,100.0,13.0,,,,,,,,,,,,,
1,Canada,Canada,2020-03-22,1430,41,20.0,1471,98824.0,,,2629.0,100,7.29,3.91,0.05,2.0,1.36,9941.0,,98.64,1451.0,3.86,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,2020-03-23,472,0,13.0,472,23460.0,,,4626.0,48,11.32,9.31,0.26,3.0,2.75,1325.0,,97.25,459.0,9.05,,,,,,,,,,,,
48,Alberta,Alberta,2020-03-23,301,0,1.0,301,29757.0,,,6807.0,42,16.22,6.89,0.02,0.0,0.33,2758.0,,99.67,300.0,6.86,,,,,,,,,,,,
47,Saskatchewan,Saskatchewan,2020-03-23,65,1,0.0,66,5130.0,,,4368.0,14,26.92,5.62,0.0,0.0,0.0,723.0,,100.0,66.0,5.62,,,,,,,,,,,,
46,Manitoba,Manitoba,2020-03-23,11,9,0.0,20,4133.0,,,3018.0,1,5.26,1.46,0.0,0.0,0.0,197.0,,100.0,20.0,1.46,,,,,,,,,,,,
35,Ontario,Ontario,2020-03-23,503,0,6.0,503,30688.0,,,2107.0,78,18.35,3.45,0.04,1.0,1.19,2118.0,,98.81,497.0,3.41,,,,,,,,,,,,
24,Quebec,Québec,2020-03-23,221,407,4.0,628,8539.0,,,1006.0,407,184.16,7.4,0.05,0.0,0.64,0.0,,99.36,624.0,7.35,,,,,,,,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-03-23,4,20,0.0,24,894.0,,,1714.0,15,166.67,4.6,0.0,0.0,0.0,595.0,,100.0,24.0,4.6,,,,,,,,,,,,
13,New Brunswick,Nouveau-Brunswick,2020-03-23,9,8,0.0,17,1139.0,,,1466.0,0,0.0,2.19,0.0,0.0,0.0,215.0,,100.0,17.0,2.19,,,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-03-23,41,0,0.0,41,2408.0,,,2479.0,13,46.43,4.22,0.0,0.0,0.0,198.0,,100.0,41.0,4.22,,,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-03-23,3,0,0.0,3,206.0,,,1313.0,0,0.0,1.91,0.0,0.0,0.0,131.0,,100.0,3.0,1.91,,,,,,,,,,,,
60,Yukon,Yukon,2020-03-23,2,0,0.0,2,416.0,,,10183.0,0,0.0,4.9,0.0,0.0,0.0,0.0,,100.0,2.0,4.9,,,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-03-23,1,0,0.0,1,364.0,,,8120.0,0,0.0,2.23,0.0,0.0,0.0,63.0,,100.0,1.0,2.23,,,,,,,,,,,,
62,Nunavut,Nunavut,2020-03-23,0,0,0.0,0,13.0,,,335.0,0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2020-03-23,13,0,0.0,13,76.0,,,,0,0.0,,,0.0,0.0,47.0,,100.0,13.0,,,,,,,,,,,,,
1,Canada,Canada,2020-03-23,1646,445,24.0,2091,107147.0,,,2850.0,620,42.15,5.56,0.06,4.0,1.15,8323.0,,98.85,2067.0,5.5,,,,,,,,,,,,
59,British Columbia,Colombie-Britannique,2020-03-24,617,0,13.0,617,26305.0,,,5187.0,145,30.72,12.17,0.26,0.0,2.11,2845.0,,97.89,604.0,11.91,578.0,11.4,12.0,0.24,514.0,10.14,6.0,0.12,73.0,1.45,1.0,0.02
48,Alberta,Alberta,2020-03-24,358,0,2.0,358,32776.0,,,7498.0,57,18.94,8.19,0.05,1.0,0.56,3019.0,,99.44,356.0,8.14,344.0,7.87,2.0,0.05,284.0,6.5,2.0,0.05,41.0,0.93,0.0,0.01
47,Saskatchewan,Saskatchewan,2020-03-24,72,0,0.0,72,5604.0,,,4772.0,6,9.09,6.13,0.0,0.0,0.0,474.0,,100.0,72.0,6.13,72.0,6.13,0.0,0.0,65.0,5.53,0.0,0.0,9.0,0.79,0.0,0.0
46,Manitoba,Manitoba,2020-03-24,11,10,0.0,21,4406.0,,,3217.0,1,5.0,1.53,0.0,0.0,0.0,273.0,,100.0,21.0,1.53,21.0,1.53,0.0,0.0,14.0,1.02,0.0,0.0,2.0,0.15,0.0,0.0
35,Ontario,Ontario,2020-03-24,588,0,8.0,588,34727.0,,,2384.0,85,16.9,4.04,0.05,2.0,1.36,4039.0,,98.64,580.0,3.98,554.0,3.8,8.0,0.05,411.0,2.82,7.0,0.05,59.0,0.4,1.0,0.01
24,Quebec,Québec,2020-03-24,221,792,4.0,1013,15071.0,,,1776.0,385,61.31,11.94,0.05,0.0,0.39,6532.0,,99.61,1009.0,11.89,1009.0,11.89,4.0,0.05,963.0,11.35,4.0,0.05,138.0,1.62,1.0,0.01
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-03-24,4,31,0.0,35,1087.0,,,2084.0,11,45.83,6.71,0.0,0.0,0.0,193.0,,100.0,35.0,6.71,35.0,6.71,0.0,0.0,34.0,6.52,0.0,0.0,5.0,0.93,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-03-24,18,0,0.0,18,1261.0,,,1623.0,1,5.88,2.32,0.0,0.0,0.0,122.0,,100.0,18.0,2.32,18.0,2.32,0.0,0.0,11.0,1.42,0.0,0.0,2.0,0.2,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-03-24,51,0,0.0,51,2641.0,,,2719.0,10,24.39,5.25,0.0,0.0,0.0,233.0,,100.0,51.0,5.25,51.0,5.25,0.0,0.0,46.0,4.74,0.0,0.0,7.0,0.68,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-03-24,3,0,0.0,3,206.0,,,1313.0,0,0.0,1.91,0.0,0.0,0.0,0.0,,100.0,3.0,1.91,3.0,1.91,0.0,0.0,2.0,1.27,0.0,0.0,0.0,0.18,0.0,0.0
60,Yukon,Yukon,2020-03-24,2,0,0.0,2,416.0,,,10183.0,0,0.0,4.9,0.0,0.0,0.0,0.0,,100.0,2.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-03-24,1,0,0.0,1,481.0,,,10730.0,0,0.0,2.23,0.0,0.0,0.0,117.0,,100.0,1.0,2.23,1.0,2.23,0.0,0.0,1.0,2.23,0.0,0.0,0.0,0.32,0.0,0.0
62,Nunavut,Nunavut,2020-03-24,0,0,0.0,0,81.0,,,2089.0,0,0.0,0.0,0.0,0.0,,68.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-03-24,13,0,0.0,13,76.0,,,,0,0.0,,,0.0,0.0,0.0,,100.0,13.0,,13.0,,0.0,,5.0,,0.0,,1.0,,0.0,
1,Canada,Canada,2020-03-24,1959,833,27.0,2792,125062.0,,,3327.0,701,33.52,7.43,0.07,3.0,0.97,17915.0,,99.03,2765.0,7.36,2715.0,7.22,25.0,0.07,2352.0,6.26,19.0,0.05,336.0,0.89,3.0,0.01
59,British Columbia,Colombie-Britannique,2020-03-25,659,0,14.0,659,28344.0,,,5589.0,42,6.81,12.99,0.28,1.0,2.12,2039.0,,97.88,645.0,12.72,620.0,12.23,13.0,0.26,473.0,9.33,7.0,0.14,68.0,1.33,1.0,0.02
48,Alberta,Alberta,2020-03-25,419,0,2.0,419,35508.0,,,8123.0,61,17.04,9.59,0.05,0.0,0.48,2732.0,,99.52,417.0,9.54,405.0,9.26,2.0,0.05,322.0,7.37,2.0,0.05,46.0,1.05,0.0,0.01
47,Saskatchewan,Saskatchewan,2020-03-25,86,0,0.0,86,6111.0,,,5203.0,14,19.44,7.32,0.0,0.0,0.0,507.0,,100.0,86.0,7.32,86.0,7.32,0.0,0.0,78.0,6.64,0.0,0.0,11.0,0.95,0.0,0.0
46,Manitoba,Manitoba,2020-03-25,11,24,0.0,35,4740.0,,,3461.0,14,66.67,2.56,0.0,0.0,0.0,334.0,,100.0,35.0,2.56,35.0,2.56,0.0,0.0,20.0,1.46,0.0,0.0,3.0,0.21,0.0,0.0
35,Ontario,Ontario,2020-03-25,688,0,13.0,688,38040.0,,,2611.0,100,17.01,4.72,0.09,5.0,1.89,3313.0,,98.11,675.0,4.63,646.0,4.43,12.0,0.08,499.0,3.43,12.0,0.08,71.0,0.49,2.0,0.01
24,Quebec,Québec,2020-03-25,1339,0,6.0,1339,27828.0,,,3280.0,326,32.18,15.78,0.07,2.0,0.45,12757.0,,99.55,1333.0,15.71,1332.0,15.7,6.0,0.07,1265.0,14.91,5.0,0.06,181.0,2.13,1.0,0.01
